,loudness,playlist_genre
10552,-3.31,edm
10553,-4.73,edm
10554,-1.401,edm
10616,-5.056,edm
10617,-7.026,edm
10618,-5.596,edm
10619,-3.6,edm
10620,-4.126,edm
10621,-2.44,edm
10622,-4.504,edm
10632,-4.728,edm
10633,-3.565,edm
10634,-6.164,edm
10883,-4.533,edm
10884,-7.782,edm
10885,-2.616,edm
10886,-7.0,edm
10887,-1.826,edm
10888,-3.027,edm
10889,-8.398,edm
10890,-3.438,edm
10891,-4.482,edm
10892,-3.57,edm
10893,-3.133,edm
10894,-2.679,edm
10895,-3.424,edm
10896,-5.998,edm
10897,-4.964,edm
10898,-7.462,edm
10899,-5.934,edm
10900,-4.526,edm
10901,-3.751,edm
10902,-4.991,edm
10903,-11.062,edm
10904,-12.045,edm
10905,-8.6,edm
10906,-11.361,edm
10907,-8.559,edm
10908,-12.43,edm
10909,-12.968,edm
10910,-8.781,edm
10911,-11.269,edm
10912,-8.197,edm
10913,-9.463,edm
10914,-8.541,edm
10915,-11.361,edm
10916,-8.476,edm
10917,-9.061,edm
10965,-3.763,edm
10971,-5.695,edm
10972,-7.109,edm
10973,-4.033,edm
10974,-4.022,edm
11102,-1.888,edm
11113,-7.994,edm
11114,-10.549,edm
11115,-9.358,edm
11116,-16.416,edm
11117,-8.778,edm
11118,-4.045,edm
11119,-3.064,edm
11120,-7.367,edm
11121,-6.326,edm
11122,-5.136,edm
11123,-2.951,edm
11124,-10.251,edm
11125,-7.274,edm
11126,-9.839,edm
11127,-12.994,edm
11128,-12.789,edm
11129,-12.335,edm
11133,-1.988,edm
11134,-3.966,edm
11135,-4.074,edm
11136,-5.873,edm
11137,-6.061,edm
11138,-3.912,edm
11139,-4.442,edm
11140,-5.347,edm
11142,-3.521,edm
11143,-2.921,edm
11144,-3.358,edm
11145,-2.371,edm
11146,-3.47,edm
11147,-3.857,edm
11148,-5.445,edm
11149,-4.778,edm
11150,-3.671,edm
11151,-3.739,edm
11152,-4.621,edm
11153,-6.622,edm
11154,-5.484,edm
11155,-10.776,edm
11156,-7.378,edm
11157,-8.056,edm
11158,-9.623,edm
11159,-11.343,edm
11160,-7.18,edm
11161,-14.065,edm
11162,-14.377,edm
11163,-9.578,edm
11164,-7.116,edm
11165,-11.913,edm
11166,-6.618,edm
11167,-10.448,edm
11168,-9.094,edm
11169,-10.545,edm
11170,-13.863,edm
11171,-11.627,edm
11172,-9.514,edm
11173,-9.057,edm
11174,-7.641,edm
11175,-11.842,edm
11176,-10.712,edm
11177,-9.887,edm
11178,-9.569,edm
11179,-9.469,edm
11180,-11.705,edm
11181,-13.806,edm
11182,-9.367,edm
11183,-6.415,edm
11184,-10.103,edm
11185,-11.866,edm
11186,-8.416,edm
11187,-13.429,edm
11188,-17.848,edm
11189,-8.932,edm
11190,-7.643,edm
11191,-6.189,edm
11192,-6.077,edm
11193,-9.079,edm
11194,-11.642,edm
11195,-7.98,edm
11196,-6.737,edm
11197,-9.251,edm
11198,-6.597,edm
11199,-14.202,edm
11200,-7.7,edm
11201,-9.073,edm
11202,-9.758,edm
11208,-8.723,edm
11209,-10.199,edm
11210,-7.17,edm
11211,-11.878,edm
11212,-13.385,edm
11213,-9.117,edm
11278,-2.987,edm
11279,-2.342,edm
11280,-4.02,edm
11283,-7.474,edm
11284,-6.097,edm
11285,-2.454,edm
11286,-4.284,edm
11287,-11.661,edm
11288,-4.137,edm
11289,-5.124,edm
11290,-5.052,edm
11298,-3.943,edm
11299,-3.931,edm
11300,-2.402,edm
11301,-4.772,edm
11302,-4.797,edm
11303,-4.821,edm
11304,-3.659,edm
11305,-4.023,edm
11306,-4.44,edm
11307,-2.844,edm
11308,-3.905,edm
11309,-3.714,edm
11310,-4.449,edm
11311,-4.129,edm
11312,-5.109,edm
11313,-1.842,edm
11314,-5.668,edm
11315,-5.59,edm
11316,-4.632,edm
11317,-2.937,edm
11318,-2.629,edm
11319,-1.827,edm
11320,-5.379,edm
11321,-2.742,edm
11322,-2.63,edm
11323,-5.373,edm
11324,-2.731,edm
11325,-3.114,edm
11326,-3.21,edm
11336,-4.649,edm
11337,-4.705,edm
11348,-6.162,edm
11349,-5.79,edm
11350,-6.001,edm
11351,-8.206,edm
11352,-5.469,edm
11353,-3.634,edm
11354,-0.484,edm
11355,-4.8,edm
11356,-5.327,edm
11357,-6.138,edm
11361,-4.182,edm
11362,-5.503,edm
11363,-3.606,edm
11364,-3.882,edm
11365,-3.149,edm
11366,-5.389,edm
11367,-5.792,edm
11368,-3.323,edm
11369,-8.544,edm
11370,-6.391,edm
11371,-3.871,edm
11372,-7.286,edm
11373,-4.721,edm
11374,-10.006,edm
11375,-4.98,edm
11376,-3.738,edm
11377,-4.351,edm
11378,-4.908,edm
11379,-4.534,edm
11380,-3.653,edm
11381,-5.117,edm
11382,-3.333,edm
11383,-12.006,edm
11487,-7.041,edm
11488,-5.742,edm
11489,-3.377,edm
11490,-3.047,edm
11491,-5.428,edm
11500,-5.335,edm
11501,-4.504,edm
11502,-3.842,edm
11503,-2.032,edm
11504,-4.612,edm
11505,-5.446,edm
11506,-6.155,edm
11507,-6.823,edm
11508,-4.302,edm
11509,-6.269,edm
11518,-2.055,edm
11532,-4.396,edm
11533,-3.716,edm
11534,-4.296,edm
11535,-3.336,edm
11536,-4.221,edm
11537,-3.653,edm
11538,-4.86,edm
11539,-6.733,edm
11540,-7.292,edm
11541,-2.851,edm
11556,-5.95,edm
11557,-3.543,edm
11558,-4.666,edm
11559,-3.541,edm
11560,-3.431,edm
11561,-5.638,edm
11562,-5.094,edm
11563,-4.055,edm
11564,-4.374,edm
11565,-4.508,edm
11568,-3.725,edm
11569,-5.877,edm
11570,-6.4,edm
11571,-7.238,edm
11572,-5.77,edm
11573,-3.899,edm
11574,-5.004,edm
11575,-7.401,edm
11576,-4.508,edm
11577,-4.671,edm
11578,-4.818,edm
11579,-4.477,edm
11580,-7.201,edm
11581,-7.894,edm
11582,-6.151,edm
11583,-5.922,edm
11584,-3.793,edm
11585,-7.031,edm
11586,-4.876,edm
11587,-4.449,edm
11588,-4.32,edm
11589,-7.912,edm
11590,-4.808,edm
11591,-7.283,edm
11592,-3.755,edm
11593,-2.639,edm
11594,-3.46,edm
11602,-3.353,edm
11603,-2.915,edm
11604,-5.01,edm
11605,-4.518,edm
11606,-5.663,edm
11755,-4.466,edm
11756,-7.479,edm
11757,-10.407,edm
11758,-3.114,edm
11759,-7.209,edm
11760,-4.624,edm
11761,-5.889,edm
11762,-6.252,edm
11763,-5.246,edm
11764,-8.963,edm
11765,-4.74,edm
11766,-3.779,edm
11767,-2.959,edm
11768,-5.184,edm
11769,-5.604,edm
11770,-6.06,edm
11771,-5.917,edm
11772,-6.785,edm
11773,-7.048,edm
11774,-6.257,edm
11775,-4.4,edm
11776,-7.495,edm
11777,-8.871,edm
11778,-7.766,edm
11779,-12.81,edm
11780,-5.821,edm
11781,-8.389,edm
11782,-6.24,edm
11783,-7.137,edm
11784,-4.094,edm
11785,-3.571,edm
11787,-7.525,edm
11788,-4.629,edm
11789,-4.421,edm
11790,-4.189,edm
11791,-5.008,edm
11792,-3.543,edm
11793,-4.274,edm
11794,-9.044,edm
11795,-5.444,edm
11796,-8.131,edm
11797,-10.136,edm
11798,-6.451,edm
11800,-9.354,edm
11911,-7.45,edm
11912,-6.256,edm
11913,-7.741,edm
11914,-3.279,edm
11915,-2.792,edm
11916,-5.48,edm
11917,-4.396,edm
11919,-4.33,edm
11921,-6.155,edm
11922,-6.147,edm
11923,-12.4,edm
11924,-8.332,edm
11925,-6.57,edm
11926,-7.813,edm
11927,-8.218,edm
11929,-6.496,edm
11932,-8.542,edm
11934,-8.603,edm
11935,-3.392,edm
11936,-5.563,edm
11937,-4.527,edm
11938,-7.566,edm
11939,-3.129,edm
11940,-4.607,edm
11941,-3.482,edm
11942,-7.123,edm
11943,-4.11,edm
11944,-2.041,edm
11945,-2.841,edm
11946,-5.258,edm
11947,-8.575,edm
11948,-12.052,edm
12007,-6.476,edm
12008,-6.449,edm
12009,-9.049,edm
12010,-5.068,edm
12011,-4.733,edm
12020,-9.038,edm
12021,-7.309,edm
12022,-4.193,edm
12023,-5.232,edm
12024,-8.716,edm
12025,-5.369,edm
12035,-4.942,edm
12058,-4.476,edm
12059,-3.447,edm
12060,-3.043,edm
12061,-1.721,edm
12062,-4.261,edm
12063,-6.138,edm
12064,-5.783,edm
12065,-4.803,edm
12066,-4.261,edm
12067,-7.881,edm
12068,-1.871,edm
12069,-3.071,edm
12110,-3.129,edm
12114,-4.858,edm
12115,-4.174,edm
12116,-6.245,edm
12117,-4.63,edm
12118,-4.266,edm
12119,-4.491,edm
12120,-4.304,edm
12121,-5.985,edm
12122,-4.13,edm
12123,-6.109,edm
12124,-5.968,edm
12125,-2.678,edm
12126,-2.148,edm
12127,-4.222,edm
12128,-5.195,edm
12129,-3.842,edm
12130,-4.96,edm
12131,-2.192,edm
12132,-4.989,edm
12133,-3.762,edm
12134,-7.192,edm
12135,-2.343,edm
12136,-4.457,edm
12137,-5.89,edm
12138,-4.815,edm
12139,-7.419,edm
12140,-2.965,edm
12141,-4.476,edm
12142,-1.145,edm
12143,-2.798,edm
12144,-5.206,edm
12145,-2.802,edm
12146,-5.209,edm
12147,-5.696,edm
12148,-5.002,edm
12153,-1.79,edm
12154,-5.873,edm
12155,-6.382,edm
12156,-3.925,edm
12157,-5.228,edm
12158,-4.999,edm
12159,-3.604,edm
12160,-5.662,edm
12161,-4.09,edm
12162,-3.886,edm
12163,-1.478,edm
12164,-1.26,edm
12165,-3.746,edm
12166,-7.552,edm
12176,-3.171,edm
12177,-4.842,edm
12178,-4.415,edm
12179,-4.304,edm
12180,-6.122,edm
12188,-11.394,edm
12189,-5.17,edm
12190,-2.04,edm
12191,-3.497,edm
12192,-6.01,edm
12193,-6.331,edm
12194,-6.386,edm
12195,-3.192,edm
12203,-6.001,edm
12204,-4.633,edm
12205,-4.514,edm
12206,-4.683,edm
12207,-3.671,edm
12208,-4.964,edm
12209,-1.554,edm
12210,-6.573,edm
12211,-4.942,edm
12212,-6.325,edm
12213,-5.216,edm
12214,-5.981,edm
12215,-5.035,edm
12216,-5.093,edm
12217,-4.489,edm
12218,-4.734,edm
12219,-4.56,edm
12220,-6.012,edm
12221,-6.418,edm
12222,-7.44,edm
12223,-1.7,edm
12224,-1.299,edm
12225,-2.827,edm
12226,-3.035,edm
12258,-3.595,edm
12259,-5.592,edm
12272,-3.138,edm
12273,-2.243,edm
12274,-5.353,edm
12275,-3.48,edm
12431,-3.189,edm
12432,-4.179,edm
12433,-7.421,edm
12434,-5.477,edm
12435,-2.492,edm
12436,-6.304,edm
12437,-4.892,edm
12438,-2.46,edm
12439,-3.999,edm
12440,-4.139,edm
12441,-3.747,edm
12442,-3.464,edm
12443,-2.557,edm
12444,-1.942,edm
12445,-6.728,edm
12446,-4.451,edm
12447,-4.304,edm
12448,-2.896,edm
12449,-6.058,edm
12454,-3.689,edm
12455,-5.366,edm
12456,-3.939,edm
12457,-6.069,edm
12458,-3.949,edm
12459,-4.964,edm
12460,-1.63,edm
12461,-3.682,edm
12462,-3.123,edm
12498,-6.741,edm
12499,-3.519,edm
12500,-6.117,edm
12501,-5.226,edm
12502,-2.54,edm
12503,-4.982,edm
12509,-3.79,edm
12510,-3.521,edm
12511,-5.706,edm
12512,-3.74,edm
12513,-6.399,edm
12514,-7.165,edm
12515,-3.201,edm
12516,-3.486,edm
12517,-1.026,edm
12518,-7.5,edm
12519,-7.577,edm
12520,-3.247,edm
12521,-4.604,edm
12527,-2.773,edm
12528,-5.576,edm
12529,-4.307,edm
12530,-3.454,edm
12531,-3.019,edm
12532,-3.339,edm
12615,-4.469,edm
12616,-4.504,edm
12617,-5.369,edm
12618,-4.379,edm
12619,-4.688,edm
12620,-6.477,edm
12621,-6.638,edm
12622,-5.805,edm
12623,-6.194,edm
12624,-5.182,edm
12625,-2.803,edm
12626,-4.912,edm
12627,-2.487,edm
12628,-3.238,edm
12629,-2.215,edm
12630,-3.044,edm
12631,-4.126,edm
12632,-4.537,edm
12633,-6.325,edm
12634,-4.388,edm
12635,-3.598,edm
12636,-5.36,edm
12637,-4.909,edm
12638,-5.209,edm
12639,-4.254,edm
12640,-3.147,edm
12641,-3.169,edm
12642,-2.373,edm
12643,-4.334,edm
12644,-3.37,edm
12645,-5.351,edm
12646,-5.729,edm
12647,-5.371,edm
12648,-3.605,edm
12649,-4.683,edm
12650,-4.963,edm
12651,-4.961,edm
12652,-6.221,edm
12653,-2.371,edm
12654,-9.925,edm
12655,-4.214,edm
12656,-4.543,edm
12657,-2.696,edm
12658,-3.83,edm
12659,-3.782,edm
12660,-3.654,edm
12661,-4.691,edm
12662,-5.218,edm
12663,-3.576,edm
12664,-11.14,edm
12665,-8.619,edm
12666,-10.164,edm
12667,-9.073,edm
12668,-8.454,edm
12669,-2.74,edm
12670,-3.117,edm
12671,-5.243,edm
12672,-5.081,edm
12673,-3.248,edm
12674,-2.413,edm
12675,-3.226,edm
12676,-8.548,edm
12677,-9.635,edm
12678,-5.572,edm
12679,-7.083,edm
12680,-6.625,edm
12681,-7.578,edm
12682,-6.068,edm
12683,-4.453,edm
12684,-7.239,edm
12685,-8.603,edm
12686,-6.967,edm
12687,-10.136,edm
12688,-5.693,edm
12689,-7.584,edm
12690,-6.015,edm
12691,-12.333,edm
12692,-5.965,edm
12693,-6.038,edm
12694,-10.973,edm
12695,-12.128,edm
12696,-5.798,edm
12697,-9.287,edm
12698,-7.098,edm
12699,-6.768,edm
12700,-6.966,edm
12701,-8.213,edm
12702,-5.101,edm
12703,-7.255,edm
12704,-9.48,edm
12705,-8.01,edm
12706,-5.454,edm
12707,-7.868,edm
12708,-4.09,edm
12709,-7.345,edm
12710,-6.856,edm
12711,-4.712,edm
12712,-3.705,edm
12713,-5.714,edm
12714,-6.209,edm
12715,-6.691,edm
12716,-15.537,edm
12717,-9.071,edm
12718,-11.471,edm
12719,-7.456,edm
12720,-8.426,edm
12721,-13.135,edm
12722,-5.456,edm
12723,-3.043,edm
12724,-9.04,edm
12725,-8.263,edm
12726,-9.543,edm
12727,-8.618,edm
12728,-7.453,edm
12729,-7.165,edm
12730,-6.095,edm
12731,-5.394,edm
12732,-9.138,edm
12733,-6.35,edm
12734,-6.328,edm
12735,-7.472,edm
12736,-8.468,edm
12737,-5.346,edm
12738,-9.011,edm
12739,-7.179,edm
12740,-8.848,edm
12748,-11.465,edm
12749,-11.316,edm
12750,-4.442,edm
12751,-5.964,edm
12752,-10.741,edm
12753,-9.304,edm
12754,-7.261,edm
12755,-7.432,edm
12756,-9.583,edm
12757,-5.206,edm
12758,-8.131,edm
12759,-7.814,edm
12760,-7.777,edm
12761,-7.823,edm
12762,-8.31,edm
12773,-8.147,edm
12774,-4.999,edm
12807,-6.377,edm
12808,-4.173,edm
12809,-4.617,edm
12810,-4.369,edm
12811,-4.335,edm
12812,-3.672,edm
12813,-1.816,edm
12814,-4.347,edm
12815,-3.972,edm
12819,-6.101,edm
12820,-3.384,edm
12821,-4.035,edm
12822,-3.594,edm
12823,-5.69,edm
12824,-4.144,edm
12825,-5.075,edm
12826,-4.668,edm
12827,-3.926,edm
12828,-4.973,edm
12844,-6.748,edm
13123,-5.228,edm
13341,-9.568,edm
13342,-6.01,edm
13343,-4.298,edm
13344,-14.79,edm
13345,-7.369,edm
13346,-9.59,edm
13347,-6.479,edm
13348,-8.252,edm
13349,-6.232,edm
13350,-4.706,edm
13351,-7.392,edm
13352,-10.878,edm
13355,-3.66,edm
13356,-4.743,edm
13357,-4.741,edm
13358,-2.984,edm
13359,-4.65,edm
13360,-3.737,edm
13361,-14.45,edm
13362,-4.594,edm
13363,-8.472,edm
13364,-8.895,edm
13365,-4.841,edm
13366,-5.312,edm
13367,-4.642,edm
13368,-4.883,edm
13369,-6.599,edm
13370,-5.097,edm
13371,-2.666,edm
13372,-4.569,edm
13373,-5.093,edm
13374,-2.933,edm
13375,-3.226,edm
13376,-4.295,edm
13377,-1.828,edm
13378,-4.075,edm
13379,-3.38,edm
13380,-3.168,edm
13381,-4.894,edm
13382,-3.807,edm
13383,-4.066,edm
13384,-3.433,edm
13385,-5.087,edm
13386,-2.507,edm
13387,-5.851,edm
13388,-3.665,edm
13389,-17.443,edm
13390,-6.674,edm
13391,-5.871,edm
13392,-5.866,edm
13393,-9.103,edm
13394,-5.573,edm
13395,-7.754,edm
13396,-15.539,edm
13397,-8.834,edm
13398,-8.977,edm
13399,-7.695,edm
13400,-5.074,edm
13401,-12.99,edm
13402,-8.123,edm
13403,-5.212,edm
13404,-3.904,edm
13405,-10.059,edm
13406,-7.086,edm
13407,-7.356,edm
13408,-1.14,edm
13409,-4.628,edm
13410,-3.812,edm
13411,-4.188,edm
13412,-6.634,edm
13413,-5.742,edm
13414,-3.408,edm
13415,-8.103,edm
13416,-11.991,edm
13417,-7.336,edm
13418,-8.053,edm
13419,-5.614,edm
13420,-8.64,edm
13421,-13.489,edm
13422,-4.387,edm
13423,-7.65,edm
13424,-7.977,edm
13425,-6.743,edm
13426,-7.53,edm
13427,-5.471,edm
13428,-12.369,edm
13429,-7.352,edm
13430,-5.719,edm
13431,-9.925,edm
13432,-13.376,edm
13433,-3.127,edm
13434,-11.064,edm
13435,-4.367,edm
13436,-11.687,edm
13437,-4.913,edm
13438,-10.98,edm
13439,-3.986,edm
13440,-9.821,edm
13441,-6.66,edm
13442,-6.017,edm
13443,-5.307,edm
13444,-7.949,edm
13445,-8.044,edm
13455,-16.401,edm
13456,-5.269,edm
13457,-6.846,edm
13458,-11.581,edm
13459,-7.152,edm
13460,-6.116,edm
13537,-3.984,edm
13538,-3.453,edm
13539,-7.272,edm
13553,-3.134,edm
13554,-8.546,edm
13555,-3.914,edm
13556,-4.785,edm
13557,-6.709,edm
13558,-10.441,edm
13559,-3.459,edm
13560,-6.297,edm
13561,-9.796,edm
13562,-10.594,edm
13563,-8.371,edm
13564,-6.302,edm
13565,-4.419,edm
13566,-3.586,edm
13567,-3.702,edm
13568,-5.401,edm
13569,-7.99,edm
13570,-6.477,edm
13571,-4.468,edm
13572,-4.925,edm
13573,-6.26,edm
13574,-3.991,edm
13575,-7.625,edm
13576,-9.438,edm
13577,-11.175,edm
13578,-8.763,edm
13579,-6.212,edm
13580,-7.383,edm
13581,-5.347,edm
13582,-4.525,edm
13583,-8.383,edm
13584,-5.323,edm
13585,-3.534,edm
13586,-3.487,edm
13587,-9.494,edm
13588,-4.263,edm
13589,-3.422,edm
13590,-8.04,edm
13591,-9.338,edm
13592,-7.104,edm
13593,-12.549,edm
13594,-8.212,edm
13595,-4.382,edm
13596,-7.049,edm
13597,-4.345,edm
13598,-4.9,edm
13599,-3.022,edm
13600,-8.919,edm
13601,-3.559,edm
13602,-6.141,edm
13603,-4.231,edm
13604,-7.759,edm
13605,-8.594,edm
13606,-5.87,edm
13607,-6.284,edm
13608,-7.174,edm
13609,-10.345,edm
13610,-2.782,edm
13611,-5.918,edm
13612,-9.339,edm
13613,-5.21,edm
13614,-5.385,edm
13615,-10.556,edm
13616,-2.93,edm
13617,-5.876,edm
13618,-7.272,edm
13619,-8.016,edm
13620,-7.013,edm
13621,-4.851,edm
13622,-6.778,edm
13623,-7.865,edm
13624,-4.407,edm
13625,-6.98,edm
13626,-3.055,edm
13627,-5.201,edm
13628,-5.364,edm
13629,-6.077,edm
13630,-6.257,edm
13631,-8.246,edm
13632,-3.243,edm
13633,-3.287,edm
13634,-4.672,edm
13635,-5.655,edm
13636,-5.211,edm
13637,-4.827,edm
13638,-5.751,edm
13641,-5.742,edm
13642,-3.157,edm
13648,-4.925,edm
13649,-3.915,edm
13650,-3.113,edm
13651,-3.484,edm
13652,-5.737,edm
13653,-4.254,edm
13727,-4.569,edm
13728,-5.496,edm
13729,-2.716,edm
13730,-4.462,edm
13731,-5.617,edm
13732,-4.721,edm
13739,-3.001,edm
13740,-6.952,edm
13741,-4.512,edm
13742,-3.754,edm
13743,-5.233,edm
13744,-6.19,edm
13745,-5.998,edm
13746,-7.324,edm
13747,-5.848,edm
13748,-7.438,edm
13749,-2.781,edm
13750,-3.352,edm
13751,-5.688,edm
13752,-6.677,edm
13753,-6.189,edm
13754,-7.573,edm
13755,-6.699,edm
13756,-9.975,edm
13757,-3.787,edm
13758,-5.209,edm
13759,-2.979,edm
13760,-4.621,edm
13761,-9.55,edm
13762,-9.181,edm
13763,-8.59,edm
13764,-7.36,edm
13765,-3.013,edm
13766,-8.939,edm
13767,-13.973,edm
13768,-5.614,edm
13769,-10.417,edm
13770,-5.034,edm
13771,-2.793,edm
13772,-5.943,edm
13773,-5.999,edm
13774,-5.22,edm
13775,-5.419,edm
13776,-5.598,edm
13777,-6.137,edm
13778,-4.504,edm
13779,-5.549,edm
13780,-4.049,edm
13781,-4.069,edm
13782,-5.196,edm
13784,-10.563,edm
13785,-12.179,edm
13786,-5.666,edm
13787,-10.4,edm
13788,-8.089,edm
13796,-5.924,edm
13854,-6.356,edm
13855,-5.749,edm
13856,-5.024,edm
13857,-1.098,edm
13858,-4.705,edm
13859,-5.003,edm
13860,-4.261,edm
13861,-3.444,edm
13862,-10.004,edm
13863,-3.994,edm
13864,-3.784,edm
13865,-4.078,edm
13866,-5.17,edm
13881,-4.663,edm
13882,-4.084,edm
13883,-4.064,edm
13884,-5.318,edm
13885,-5.124,edm
13886,-4.045,edm
13887,-3.565,edm
13888,-1.862,edm
13889,-3.923,edm
13890,-3.653,edm
13891,-6.826,edm
13892,-6.537,edm
13893,-7.733,edm
13894,-2.388,edm
13895,-6.723,edm
13896,-4.022,edm
13897,-2.862,edm
13898,-4.924,edm
13899,-3.04,edm
13900,-6.253,edm
13901,-6.003,edm
13902,-4.724,edm
13903,-2.992,edm
13904,-9.906,edm
13905,-9.459,edm
13906,-3.418,edm
13907,-3.939,edm
13908,-0.936,edm
13909,-6.257,edm
13910,-4.825,edm
13911,-6.665,edm
13912,-6.85,edm
13913,-7.785,edm
13914,-3.513,edm
13915,-4.623,edm
13916,-11.759,edm
13917,-9.027,edm
13918,-9.009,edm
13919,-5.947,edm
13920,-3.864,edm
13921,-2.974,edm
13922,-3.657,edm
13923,-4.281,edm
13924,-5.033,edm
13925,-3.153,edm
13926,-4.163,edm
13927,-6.724,edm
13928,-5.497,edm
13929,-4.559,edm
13930,-6.602,edm
13931,-3.385,edm
13932,-5.562,edm
13933,-4.24,edm
13934,-2.886,edm
13935,-6.17,edm
13936,-3.227,edm
13937,-8.928,edm
13938,-6.257,edm
13939,-6.848,edm
13940,-4.368,edm
13941,-4.017,edm
13942,-4.342,edm
13943,-4.256,edm
13944,-5.852,edm
13945,-7.499,edm
13946,-2.332,edm
13947,-3.309,edm
13948,-7.865,edm
13949,-8.434,edm
13950,-3.774,edm
13951,-7.215,edm
13952,-8.432,edm
13953,-5.918,edm
13954,-5.131,edm
13955,-5.124,edm
13956,-2.909,edm
13957,-4.908,edm
13958,-4.88,edm
13959,-7.392,edm
13960,-6.246,edm
13961,-7.556,edm
13962,-6.083,edm
13963,-5.818,edm
13964,-5.572,edm
13965,-5.834,edm
13966,-7.278,edm
13967,-3.864,edm
13968,-6.604,edm
13969,-5.676,edm
13970,-5.613,edm
13971,-8.938,edm
13972,-4.579,edm
13973,-5.619,edm
13974,-4.204,edm
13975,-7.998,edm
13976,-4.857,edm
13977,-7.312,edm
13978,-5.996,edm
13979,-5.708,edm
13980,-4.116,edm
13981,-6.239,edm
13982,-6.217,edm
13983,-4.929,edm
13984,-6.87,edm
13998,-4.939,edm
14009,-5.53,edm
14012,-4.49,edm
14218,-3.306,edm
14219,-7.198,edm
14220,-4.808,edm
14231,-8.65,edm
14232,-4.161,edm
14233,-1.651,edm
14234,-3.566,edm
14235,-7.607,edm
14236,-8.188,edm
14237,-4.746,edm
14238,-5.129,edm
14239,-6.196,edm
14243,-6.893,edm
14244,-4.706,edm
14245,-4.572,edm
14246,-4.563,edm
14247,-6.676,edm
14248,-4.261,edm
14249,-4.034,edm
14250,-3.962,edm
14251,-4.48,edm
14255,-5.829,edm
14256,-4.225,edm
14257,-5.209,edm
14258,-5.366,edm
14259,-3.667,edm
14260,-3.821,edm
14261,-6.35,edm
14262,-4.894,edm
14263,-5.996,edm
14264,-4.803,edm
14265,-5.692,edm
14266,-4.838,edm
14267,-7.03,edm
14268,-4.315,edm
14269,-7.155,edm
14270,-6.325,edm
14271,-7.091,edm
14272,-5.7,edm
14273,-7.253,edm
14274,-4.712,edm
14275,-4.815,edm
14278,-7.196,edm
14279,-6.51,edm
14280,-7.021,edm
14281,-4.769,edm
14282,-7.006,edm
14288,-4.913,edm
14289,-10.391,edm
14290,-4.556,edm
14291,-5.504,edm
14292,-9.2,edm
14293,-5.604,edm
14294,-5.928,edm
14295,-9.104,edm
14296,-4.741,edm
14297,-7.88,edm
14298,-7.81,edm
14299,-7.327,edm
14300,-8.761,edm
14301,-8.684,edm
14302,-6.749,edm
14303,-4.13,edm
14304,-6.644,edm
14305,-5.779,edm
14306,-4.391,edm
14307,-5.139,edm
14308,-4.664,edm
14310,-3.755,edm
14311,-4.825,edm
14312,-5.937,edm
14313,-3.718,edm
14314,-7.756,edm
14323,-4.421,edm
14324,-1.853,edm
14325,-3.531,edm
14326,-4.839,edm
14327,-5.346,edm
14328,-1.78,edm
14335,-5.555,edm
14336,-5.824,edm
14337,-6.501,edm
14338,-2.739,edm
14339,-3.392,edm
14340,-10.405,edm
14341,-5.192,edm
14342,-4.248,edm
14343,-6.633,edm
14344,-4.121,edm
14345,-3.846,edm
14346,-4.717,edm
14347,-4.89,edm
14348,-5.409,edm
14349,-2.205,edm
14350,-5.667,edm
14351,-5.502,edm
14352,-4.267,edm
14353,-3.673,edm
14354,-4.613,edm
14355,-4.973,edm
14356,-6.109,edm
14357,-4.682,edm
14358,-8.387,edm
14359,-4.07,edm
14360,-4.52,edm
14361,-2.848,edm
14362,-2.495,edm
14363,-5.153,edm
14364,-4.22,edm
14365,-4.152,edm
14366,-4.267,edm
14367,-3.328,edm
14368,-5.55,edm
14369,-4.349,edm
14370,-4.369,edm
14371,-5.644,edm
14372,-5.179,edm
14373,-4.711,edm
14374,-2.57,edm
14375,-3.046,edm
14376,-4.995,edm
14377,-5.478,edm
14378,-4.435,edm
14379,-4.001,edm
14380,-5.022,edm
14381,-4.885,edm
14382,-4.687,edm
14383,-4.286,edm
14384,-4.351,edm
14385,-5.159,edm
14386,-2.466,edm
14387,-3.56,edm
14388,-7.879,edm
14389,-4.813,edm
14390,-3.194,edm
14391,-7.71,edm
14392,-5.332,edm
14393,-3.039,edm
14394,-3.545,edm
14395,-6.73,edm
14396,-3.662,edm
14397,-5.467,edm
14398,-4.979,edm
14399,-5.073,edm
14400,-6.942,edm
14401,-5.389,edm
14402,-5.794,edm
14403,-3.962,edm
14404,-2.683,edm
14405,-4.362,edm
14406,-5.073,edm
14407,-4.784,edm
14408,-4.85,edm
14409,-5.504,edm
14410,-5.355,edm
14411,-7.004,edm
14412,-1.832,edm
14415,-8.337,edm
14416,-5.204,edm
14417,-2.509,edm
14418,-4.444,edm
14419,-6.235,edm
14420,-4.274,edm
14421,-3.341,edm
14422,-4.58,edm
14423,-7.814,edm
14424,-5.18,edm
14425,-8.244,edm
14426,-3.079,edm
14427,-3.503,edm
14439,-6.573,edm
14440,-4.048,edm
14441,-5.694,edm
14453,-4.626,edm
14454,-4.236,edm
14595,-8.22,edm
14600,-7.756,edm
14601,-6.798,edm
14602,-4.118,edm
14603,-6.486,edm
14604,-7.046,edm
14605,-6.402,edm
14606,-6.756,edm
14607,-8.506,edm
14608,-9.925,edm
14609,-5.54,edm
14610,-4.783,edm
14639,-7.51,edm
14671,-6.029,edm
14672,-7.878,edm
