,tempo,playlist_genre
17292,124.01,edm
17293,122.033,edm
17294,193.924,edm
17295,124.195,edm
17296,122.982,edm
17297,123.026,edm
17298,121.925,edm
17299,123.988,edm
17300,123.969,edm
17301,123.0,edm
17302,127.987,edm
17303,129.988,edm
17304,126.054,edm
17305,128.042,edm
17306,129.99,edm
17307,127.92,edm
17308,150.055,edm
17309,128.008,edm
17310,128.015,edm
17311,135.114,edm
17312,128.079,edm
17313,183.76,edm
17314,128.044,edm
17315,150.041,edm
17316,128.058,edm
17317,127.999,edm
17318,128.028,edm
17319,128.118,edm
17320,129.958,edm
17321,124.013,edm
17322,127.947,edm
17323,125.97,edm
17324,102.113,edm
17325,125.962,edm
17326,126.0,edm
17327,127.978,edm
17328,127.894,edm
17329,128.01,edm
17330,127.77,edm
17331,125.984,edm
17332,127.988,edm
17333,127.966,edm
17334,128.088,edm
17335,130.041,edm
17336,127.9,edm
17337,134.934,edm
17338,128.041,edm
17339,129.932,edm
17340,124.114,edm
17341,100.384,edm
17342,137.992,edm
17343,131.971,edm
17344,126.097,edm
17345,127.979,edm
17346,134.296,edm
17347,127.964,edm
17348,170.276,edm
17349,127.998,edm
17350,127.962,edm
17351,129.949,edm
17352,127.922,edm
17353,130.038,edm
17354,140.006,edm
17355,127.935,edm
17356,129.974,edm
17357,150.12,edm
17358,128.002,edm
17359,149.991,edm
17360,128.081,edm
17361,128.036,edm
17362,128.013,edm
17363,127.992,edm
17364,127.995,edm
17365,127.993,edm
17366,128.004,edm
17367,128.023,edm
17368,130.103,edm
17369,128.034,edm
17370,128.025,edm
17371,191.903,edm
17372,127.953,edm
17373,127.974,edm
17374,130.005,edm
17375,127.99,edm
17376,127.991,edm
17377,127.938,edm
17378,130.095,edm
17379,159.897,edm
17380,129.923,edm
17381,132.013,edm
17382,127.988,edm
17383,127.984,edm
17384,129.967,edm
17385,129.991,edm
17386,128.006,edm
17387,127.95,edm
17388,128.04,edm
17389,125.993,edm
17390,127.959,edm
17391,132.011,edm
17392,128.033,edm
17393,132.106,edm
17394,124.997,edm
17395,128.01,edm
17396,127.935,edm
17397,125.946,edm
17398,139.927,edm
17399,127.809,edm
17400,128.013,edm
17401,126.016,edm
17402,134.103,edm
17403,128.017,edm
17404,128.069,edm
17405,127.972,edm
17406,104.971,edm
17407,127.992,edm
17408,126.045,edm
17409,128.01,edm
17410,90.101,edm
17411,130.088,edm
17412,108.753,edm
17413,130.019,edm
17414,129.989,edm
17415,148.113,edm
17416,129.855,edm
17417,149.936,edm
17418,130.037,edm
17419,150.01,edm
17420,127.967,edm
17422,99.498,edm
17423,137.746,edm
17424,127.022,edm
17425,117.09,edm
17426,130.041,edm
17427,128.009,edm
17429,128.016,edm
17430,127.991,edm
17431,128.07,edm
17432,128.102,edm
17433,110.024,edm
17434,128.024,edm
17438,127.972,edm
17440,128.018,edm
17441,128.058,edm
17442,128.055,edm
17443,127.981,edm
17444,127.794,edm
17445,127.995,edm
17446,128.071,edm
17447,127.991,edm
17448,125.979,edm
17449,150.054,edm
17450,126.019,edm
17451,127.966,edm
17452,128.064,edm
17453,127.928,edm
17454,125.983,edm
17455,127.963,edm
17456,127.98,edm
17457,128.012,edm
17458,127.962,edm
17459,128.014,edm
17460,127.946,edm
17461,128.012,edm
17482,128.062,edm
17488,127.802,edm
17496,128.045,edm
17497,125.054,edm
17498,128.006,edm
17499,128.077,edm
17500,125.999,edm
17501,127.993,edm
17502,126.015,edm
17503,128.005,edm
17505,125.997,edm
17506,127.973,edm
17507,150.12,edm
17508,128.033,edm
17509,128.032,edm
17510,128.031,edm
17511,128.019,edm
17512,133.99,edm
17516,128.01,edm
17517,150.003,edm
17518,128.027,edm
17519,127.991,edm
17522,126.012,edm
17529,127.955,edm
17530,150.119,edm
17531,119.988,edm
17532,128.014,edm
17533,128.059,edm
17534,128.009,edm
17535,127.994,edm
17536,126.018,edm
17537,127.994,edm
17538,128.044,edm
17539,127.992,edm
17540,127.976,edm
17541,128.01,edm
17542,128.14,edm
17543,128.022,edm
17544,128.024,edm
17545,128.04,edm
17546,127.964,edm
17547,120.019,edm
17548,127.983,edm
17549,117.988,edm
17550,128.041,edm
17551,127.992,edm
17553,128.023,edm
17554,128.013,edm
17555,127.956,edm
17556,128.079,edm
17557,127.973,edm
17558,128.012,edm
17559,126.986,edm
17602,127.0,edm
17882,126.235,edm
17883,120.01,edm
17884,128.019,edm
17885,125.992,edm
18632,119.998,edm
18633,123.059,edm
18634,120.004,edm
18635,123.998,edm
18654,123.982,edm
18655,122.989,edm
18656,124.002,edm
18657,122.001,edm
18658,125.02,edm
18659,121.973,edm
18660,122.004,edm
18661,122.969,edm
18662,114.013,edm
18663,123.02,edm
18664,126.015,edm
18665,119.999,edm
18666,124.002,edm
18667,124.006,edm
18668,107.014,edm
18669,123.966,edm
18670,123.997,edm
18671,124.013,edm
18677,123.978,edm
18678,125.975,edm
18679,122.0,edm
18680,120.999,edm
18684,122.0,edm
18685,122.949,edm
18686,121.966,edm
18687,119.98,edm
19263,125.652,edm
19264,95.006,edm
19265,174.03,edm
19266,143.994,edm
19267,80.982,edm
19268,126.021,edm
19269,63.972,edm
19270,117.946,edm
19271,149.083,edm
19272,93.992,edm
19273,143.048,edm
19274,92.958,edm
19275,140.021,edm
19276,108.128,edm
19277,112.026,edm
19278,76.899,edm
19279,151.759,edm
19280,98.931,edm
19281,116.985,edm
19282,105.264,edm
19283,155.026,edm
19284,80.025,edm
19285,157.218,edm
19286,154.246,edm
19287,135.093,edm
19288,127.924,edm
19289,101.971,edm
19290,84.034,edm
19291,172.638,edm
19292,104.894,edm
19293,128.16,edm
19294,119.986,edm
19295,123.01,edm
19296,114.957,edm
19297,114.025,edm
19298,129.023,edm
19299,127.884,edm
19300,103.967,edm
19301,120.002,edm
19307,60.045,edm
19308,119.002,edm
19309,160.114,edm
19310,127.966,edm
19311,129.992,edm
19312,105.052,edm
19313,113.987,edm
19314,72.795,edm
19315,174.026,edm
19316,139.932,edm
19317,127.986,edm
19318,109.983,edm
19352,82.071,edm
19357,120.057,edm
19358,153.34,edm
19360,96.028,edm
19361,99.99,edm
19362,124.988,edm
19363,145.977,edm
19364,127.866,edm
19365,140.009,edm
19372,94.006,edm
19373,140.0,edm
19374,126.937,edm
19375,113.085,edm
19376,84.963,edm
19378,99.951,edm
19467,125.073,edm
19468,173.934,edm
19469,116.044,edm
19470,104.941,edm
19471,110.028,edm
19472,120.288,edm
19474,105.036,edm
19480,123.878,edm
20017,115.98,edm
20026,124.96,edm
20027,126.173,edm
20028,124.975,edm
20029,125.008,edm
20030,125.959,edm
20031,150.04,edm
20032,128.017,edm
20033,123.956,edm
20034,139.98,edm
20035,128.096,edm
20036,128.987,edm
20037,129.978,edm
20038,127.963,edm
20039,125.963,edm
20040,126.062,edm
20041,125.012,edm
20042,125.016,edm
20043,128.016,edm
20044,124.03,edm
20045,128.046,edm
20046,128.064,edm
20047,124.956,edm
20048,145.018,edm
20049,126.013,edm
20050,125.004,edm
20051,150.014,edm
20052,127.03,edm
20053,149.959,edm
20054,126.027,edm
20055,124.004,edm
20056,134.95,edm
20057,123.96,edm
20058,154.849,edm
20059,126.054,edm
20060,125.0,edm
20061,130.015,edm
20062,130.014,edm
20063,128.052,edm
20064,127.983,edm
20065,125.679,edm
20066,125.996,edm
20067,127.987,edm
20068,122.015,edm
20069,125.04,edm
20070,124.035,edm
20071,135.068,edm
20072,128.027,edm
20073,104.98,edm
20074,127.978,edm
20075,128.164,edm
20076,127.997,edm
20077,124.002,edm
20078,127.992,edm
20079,124.024,edm
20080,99.162,edm
20081,124.986,edm
20082,109.98,edm
20083,126.011,edm
20084,130.001,edm
20085,108.023,edm
20086,126.031,edm
20087,128.011,edm
20088,124.996,edm
20089,114.989,edm
20090,110.981,edm
20091,114.989,edm
20092,170.012,edm
20093,117.986,edm
20094,83.796,edm
20095,120.014,edm
20096,110.014,edm
20097,119.997,edm
20098,119.999,edm
20099,109.995,edm
20100,199.833,edm
20101,100.093,edm
20102,120.1,edm
20103,97.025,edm
20104,105.044,edm
20105,116.019,edm
20106,120.017,edm
20107,96.99,edm
20108,122.983,edm
20109,121.287,edm
20110,103.039,edm
20111,93.526,edm
20112,120.003,edm
20113,120.002,edm
20114,100.007,edm
20115,109.997,edm
20116,90.064,edm
20117,86.959,edm
20118,147.986,edm
20119,98.115,edm
20120,121.985,edm
20121,115.041,edm
20122,108.022,edm
20123,105.03,edm
20124,117.973,edm
20125,120.003,edm
20126,126.013,edm
20127,126.055,edm
20128,80.122,edm
20129,122.024,edm
20130,85.039,edm
20131,115.963,edm
20132,116.004,edm
20133,108.991,edm
20134,149.969,edm
20135,122.051,edm
20136,124.009,edm
20137,104.967,edm
20138,96.978,edm
20139,125.488,edm
20140,122.001,edm
20141,106.644,edm
20142,124.978,edm
20143,110.618,edm
20144,82.529,edm
20145,127.982,edm
20146,125.005,edm
20147,108.046,edm
20148,125.981,edm
20149,126.032,edm
20150,126.015,edm
20156,127.032,edm
20157,127.025,edm
20158,128.036,edm
20159,130.016,edm
20160,128.039,edm
20161,122.02,edm
20162,125.981,edm
20164,123.001,edm
20165,128.0,edm
20166,128.027,edm
20167,128.13,edm
20168,131.982,edm
20169,126.987,edm
20170,128.05,edm
20171,130.016,edm
20172,122.892,edm
20174,127.909,edm
20175,129.989,edm
20176,125.006,edm
20177,128.005,edm
20178,128.005,edm
20179,130.004,edm
20180,129.952,edm
20197,120.774,edm
20205,123.99,edm
20206,130.021,edm
20207,127.983,edm
20208,127.995,edm
20209,128.0,edm
20210,129.993,edm
20211,129.944,edm
20214,132.675,edm
20215,150.014,edm
20216,126.012,edm
20217,128.012,edm
20218,129.974,edm
20219,125.964,edm
20220,127.989,edm
20221,128.004,edm
20222,128.032,edm
20223,125.011,edm
20224,130.013,edm
20225,125.992,edm
20226,128.081,edm
20227,125.053,edm
20228,169.92,edm
20229,130.028,edm
20230,128.014,edm
20231,128.04,edm
20232,99.937,edm
20233,75.026,edm
20234,126.005,edm
20235,150.016,edm
20236,130.016,edm
20237,126.02,edm
20238,127.957,edm
20239,127.992,edm
20240,127.978,edm
20241,150.026,edm
20242,124.046,edm
20243,126.042,edm
20244,126.097,edm
20245,129.987,edm
20246,149.982,edm
20247,127.971,edm
20248,125.024,edm
20249,125.967,edm
20250,128.001,edm
20251,129.996,edm
20252,128.07,edm
20253,129.988,edm
20254,126.019,edm
20255,127.008,edm
20256,129.987,edm
20257,125.022,edm
20258,136.017,edm
20259,128.022,edm
20260,127.019,edm
20261,129.996,edm
20262,126.007,edm
20263,126.977,edm
20264,129.977,edm
20265,124.936,edm
20267,128.01,edm
20268,127.951,edm
20269,127.056,edm
20270,127.933,edm
20271,126.963,edm
20272,118.007,edm
20273,129.992,edm
20274,132.031,edm
20275,127.904,edm
20276,127.995,edm
20277,123.986,edm
20278,123.931,edm
20279,129.995,edm
20280,124.988,edm
20281,122.015,edm
20282,121.986,edm
20283,120.966,edm
20284,122.035,edm
20285,121.011,edm
20286,128.014,edm
20287,123.888,edm
20288,120.014,edm
20289,127.933,edm
20290,124.119,edm
20291,124.991,edm
20292,115.957,edm
20293,110.985,edm
20294,122.023,edm
20295,118.013,edm
20296,127.995,edm
20297,104.058,edm
20298,126.024,edm
20299,125.012,edm
20300,120.012,edm
20301,121.973,edm
20302,124.026,edm
20303,123.992,edm
20304,118.042,edm
20305,125.021,edm
20306,125.021,edm
20307,124.095,edm
20308,127.993,edm
20309,124.96,edm
20310,112.994,edm
20311,126.01,edm
20312,123.995,edm
20313,128.001,edm
20314,128.007,edm
20315,127.035,edm
20316,126.999,edm
20317,128.019,edm
20318,127.009,edm
20319,126.985,edm
20320,130.01,edm
20321,129.347,edm
20322,128.106,edm
20323,130.087,edm
20324,125.014,edm
20325,128.0,edm
20326,130.003,edm
20327,129.965,edm
20328,123.997,edm
20329,119.961,edm
20330,180.035,edm
20331,115.019,edm
20332,124.006,edm
20333,134.03,edm
20334,127.968,edm
20335,119.966,edm
20336,130.005,edm
20337,123.026,edm
20338,123.03,edm
20339,119.962,edm
20340,101.976,edm
20341,123.95,edm
20342,121.093,edm
20343,144.003,edm
20344,206.059,edm
20345,127.027,edm
20346,121.93,edm
20347,95.021,edm
20348,127.007,edm
20349,127.014,edm
20350,128.039,edm
20351,121.013,edm
20352,123.93,edm
20353,119.991,edm
20354,112.966,edm
20355,127.055,edm
20356,127.987,edm
20357,117.967,edm
20358,125.96,edm
20359,124.003,edm
20360,124.029,edm
20361,121.513,edm
20362,123.353,edm
20363,116.046,edm
20369,125.043,edm
20373,127.035,edm
20376,124.972,edm
20377,127.987,edm
20378,126.993,edm
20379,126.996,edm
20380,129.985,edm
20381,104.995,edm
20382,128.018,edm
20383,99.988,edm
20384,124.009,edm
20385,97.999,edm
20386,123.051,edm
20387,119.97,edm
20388,125.001,edm
20389,124.011,edm
20390,204.058,edm
20391,127.974,edm
20392,125.034,edm
20393,122.99,edm
20394,119.048,edm
20395,126.06,edm
20396,127.953,edm
20397,118.954,edm
20398,115.085,edm
20399,124.902,edm
20400,124.998,edm
20401,125.113,edm
20402,201.978,edm
20403,120.022,edm
20404,119.973,edm
20405,99.972,edm
20406,119.952,edm
20408,119.961,edm
20409,114.975,edm
20410,118.977,edm
20411,112.012,edm
20412,124.004,edm
20413,118.002,edm
20414,120.995,edm
20424,120.028,edm
20431,114.994,edm
20441,121.025,edm
20449,114.033,edm
20450,114.995,edm
20451,113.969,edm
20452,115.038,edm
20453,87.996,edm
20454,114.049,edm
20455,121.984,edm
20456,120.031,edm
20457,124.993,edm
20458,95.022,edm
20459,120.088,edm
20460,133.995,edm
20461,112.993,edm
20462,84.988,edm
20463,100.026,edm
20464,95.018,edm
20465,105.041,edm
20466,119.985,edm
20467,100.036,edm
20468,95.731,edm
20469,103.001,edm
20470,110.998,edm
20471,118.99,edm
20473,121.985,edm
20474,122.009,edm
20475,105.007,edm
20476,114.981,edm
20477,106.977,edm
20478,120.184,edm
20538,122.042,edm
21118,121.97,edm
21119,126.035,edm
21120,135.24,edm
21121,126.026,edm
21122,123.011,edm
21123,126.164,edm
21124,125.064,edm
21125,123.753,edm
21126,99.957,edm
21127,124.046,edm
21128,125.008,edm
21129,125.948,edm
21130,125.996,edm
21131,123.007,edm
21132,124.941,edm
21133,118.97,edm
21134,120.201,edm
21135,128.031,edm
21136,126.027,edm
21137,130.01,edm
21138,122.943,edm
21139,90.147,edm
21140,123.43,edm
21141,124.007,edm
21142,126.1,edm
21143,125.014,edm
21144,124.033,edm
21145,126.012,edm
21146,126.037,edm
21147,125.989,edm
21148,125.07,edm
21149,128.036,edm
21150,124.991,edm
21151,127.99,edm
21152,126.018,edm
21153,127.89,edm
21154,127.998,edm
21155,128.012,edm
21156,126.047,edm
21157,124.992,edm
21158,125.037,edm
21159,102.01,edm
21160,124.99,edm
21161,124.017,edm
21162,124.002,edm
21163,124.01,edm
21164,126.047,edm
21165,124.016,edm
21166,124.989,edm
21167,124.998,edm
21168,128.054,edm
21169,124.996,edm
22182,150.083,edm
22183,101.085,edm
22184,97.0,edm
22185,120.037,edm
22186,107.968,edm
22187,99.941,edm
22188,103.873,edm
22189,160.034,edm
22190,128.039,edm
22191,180.026,edm
22192,91.976,edm
22193,87.972,edm
22194,127.93,edm
22195,81.9,edm
22196,86.02,edm
22197,103.042,edm
22198,119.929,edm
22201,169.954,edm
22202,110.025,edm
22203,170.0,edm
22204,126.77,edm
22205,87.009,edm
22206,115.06,edm
22207,122.963,edm
22208,96.009,edm
22209,124.033,edm
22210,162.919,edm
22211,82.967,edm
22212,111.984,edm
22384,123.994,edm
22385,117.054,edm
22386,83.903,edm
22392,128.052,edm
22393,100.138,edm
22394,97.008,edm
22395,181.857,edm
22396,120.029,edm
22397,107.999,edm
22398,180.051,edm
22399,110.04,edm
22400,127.95,edm
22401,127.0,edm
22402,126.996,edm
22403,110.003,edm
22404,128.011,edm
22405,128.013,edm
22406,127.968,edm
22407,129.993,edm
22408,129.969,edm
22409,127.964,edm
22410,128.954,edm
22411,128.012,edm
22412,128.028,edm
22413,128.073,edm
22414,127.94,edm
22415,128.003,edm
22416,128.043,edm
22417,115.54,edm
22418,128.014,edm
22419,128.004,edm
22420,128.054,edm
22421,128.013,edm
22422,127.992,edm
22423,127.983,edm
22424,127.87,edm
22425,127.998,edm
22426,128.001,edm
22427,129.956,edm
22428,126.006,edm
22429,126.008,edm
22430,128.003,edm
22431,128.064,edm
22432,130.053,edm
22433,127.953,edm
22434,127.938,edm
22435,130.039,edm
22436,130.059,edm
22437,127.985,edm
22438,127.985,edm
22439,127.999,edm
22440,128.006,edm
22441,128.028,edm
22442,128.067,edm
22443,128.01,edm
22444,128.037,edm
22445,129.974,edm
22446,129.982,edm
22447,124.915,edm
22448,129.931,edm
22449,127.916,edm
22450,127.98,edm
22451,127.977,edm
22452,128.003,edm
22453,128.021,edm
22454,127.988,edm
22455,127.939,edm
22456,127.966,edm
22457,100.014,edm
22458,130.004,edm
22459,128.012,edm
22460,127.953,edm
22461,124.989,edm
22462,126.057,edm
22463,129.001,edm
22464,125.994,edm
22465,128.078,edm
22466,127.987,edm
22467,127.989,edm
22468,127.992,edm
22469,129.987,edm
22470,127.985,edm
22471,129.047,edm
22472,128.028,edm
22473,128.027,edm
22474,128.161,edm
22475,128.013,edm
22476,126.022,edm
22477,127.977,edm
22478,126.025,edm
22479,130.01,edm
22480,128.001,edm
22481,127.994,edm
22482,128.008,edm
22483,128.007,edm
22484,132.022,edm
22485,127.991,edm
22486,128.088,edm
22487,126.989,edm
22488,128.026,edm
22489,125.602,edm
22490,127.966,edm
22491,129.972,edm
22492,128.959,edm
22493,128.03,edm
22494,127.339,edm
22495,128.006,edm
22496,127.844,edm
22497,128.047,edm
18,103.997,latin
19,90.036,latin
22,128.044,latin
23,120.069,latin
32,87.023,latin
33,103.846,latin
34,127.052,latin
35,96.977,latin
36,100.079,latin
37,75.979,latin
39,102.0,latin
40,100.017,latin
41,98.017,latin
48,96.987,latin
139,89.925,latin
140,130.674,latin
141,140.79,latin
142,149.907,latin
143,84.122,latin
145,129.944,latin
146,169.062,latin
147,97.368,latin
148,77.998,latin
149,101.85,latin
150,141.159,latin
154,102.045,latin
155,116.884,latin
158,108.354,latin
160,139.784,latin
162,171.623,latin
206,144.864,latin
207,100.358,latin
208,126.228,latin
209,130.082,latin
210,115.614,latin
214,131.1,latin
222,125.043,latin
223,141.891,latin
224,138.264,latin
225,95.991,latin
226,112.912,latin
232,105.002,latin
233,130.978,latin
257,110.063,latin
258,153.935,latin
259,86.16,latin
260,110.518,latin
261,136.014,latin
262,157.809,latin
263,125.675,latin
264,75.515,latin
265,97.934,latin
267,136.56,latin
269,176.013,latin
270,67.763,latin
271,144.934,latin
272,74.969,latin
341,79.929,latin
342,94.996,latin
343,128.029,latin
344,112.008,latin
345,105.108,latin
346,163.963,latin
352,172.069,latin
353,155.043,latin
354,183.965,latin
355,96.005,latin
356,171.976,latin
357,115.991,latin
359,100.047,latin
360,93.035,latin
361,90.879,latin
387,98.023,latin
388,86.982,latin
396,192.08,latin
397,94.829,latin
406,96.204,latin
407,94.025,latin
408,94.579,latin
409,95.472,latin
410,96.981,latin
411,94.929,latin
412,95.012,latin
416,94.012,latin
417,93.922,latin
418,94.004,latin
419,95.051,latin
429,96.053,latin
430,94.972,latin
511,180.007,latin
512,95.995,latin
513,89.961,latin
514,166.029,latin
515,95.996,latin
516,175.996,latin
520,175.985,latin
526,84.924,latin
527,109.957,latin
528,126.951,latin
529,97.985,latin
530,100.021,latin
531,88.018,latin
532,128.026,latin
543,119.953,latin
544,107.994,latin
545,108.009,latin
551,93.969,latin
554,166.001,latin
555,115.059,latin
560,96.762,latin
561,80.099,latin
562,84.041,latin
563,89.992,latin
564,94.975,latin
566,93.02,latin
567,93.977,latin
568,179.95,latin
581,93.996,latin
645,92.009,latin
646,191.977,latin
647,100.102,latin
648,99.385,latin
649,104.956,latin
650,90.989,latin
651,97.001,latin
652,96.993,latin
653,93.993,latin
654,95.109,latin
656,91.918,latin
657,179.952,latin
658,91.975,latin
659,119.71,latin
660,179.904,latin
661,187.832,latin
662,94.825,latin
663,92.015,latin
664,96.019,latin
799,143.952,latin
800,137.844,latin
801,105.054,latin
807,143.032,latin
808,172.913,latin
809,164.004,latin
810,96.026,latin
811,151.912,latin
812,107.019,latin
813,114.842,latin
815,126.976,latin
818,91.845,latin
833,101.903,latin
834,165.961,latin
835,93.979,latin
836,100.045,latin
837,125.027,latin
838,115.984,latin
839,97.014,latin
840,100.013,latin
847,124.978,latin
856,97.831,latin
857,98.041,latin
858,91.978,latin
859,104.906,latin
860,96.967,latin
861,110.079,latin
862,129.996,latin
863,95.036,latin
864,99.99,latin
865,93.004,latin
866,101.988,latin
867,94.971,latin
868,172.0,latin
870,149.982,latin
871,95.077,latin
872,133.97,latin
873,189.921,latin
874,83.376,latin
875,190.008,latin
876,96.031,latin
877,103.048,latin
878,179.971,latin
879,186.004,latin
885,89.975,latin
886,76.182,latin
887,177.978,latin
888,97.993,latin
889,89.981,latin
890,122.019,latin
891,149.149,latin
892,158.059,latin
893,118.026,latin
894,94.968,latin
895,117.014,latin
907,80.034,latin
908,173.878,latin
923,142.554,latin
931,135.29,latin
932,192.077,latin
933,180.013,latin
934,82.01,latin
935,189.989,latin
963,179.961,latin
964,100.023,latin
965,99.978,latin
966,91.052,latin
967,92.047,latin
968,100.045,latin
969,106.034,latin
970,173.974,latin
979,167.961,latin
980,179.801,latin
981,180.03,latin
982,176.135,latin
983,105.022,latin
984,92.037,latin
985,85.129,latin
986,177.738,latin
987,154.976,latin
988,193.808,latin
996,97.99,latin
997,101.014,latin
998,90.036,latin
999,175.999,latin
1001,147.078,latin
1002,122.99,latin
1013,93.766,latin
1014,109.968,latin
1018,160.029,latin
1045,130.034,latin
1046,100.053,latin
1047,173.737,latin
1068,98.0,latin
1069,104.987,latin
1085,174.051,latin
1086,96.996,latin
1087,96.016,latin
1101,92.126,latin
1102,93.032,latin
1103,120.086,latin
1113,147.059,latin
1114,113.984,latin
1122,92.033,latin
1126,161.953,latin
1127,149.786,latin
1128,120.054,latin
1133,83.873,latin
1134,100.052,latin
1135,77.905,latin
1136,185.919,latin
1149,106.007,latin
1150,177.998,latin
1151,102.02,latin
1160,86.492,latin
1173,119.01,latin
1174,134.97,latin
1175,102.119,latin
1177,75.014,latin
1178,130.049,latin
1180,128.019,latin
1181,95.016,latin
1182,179.761,latin
1183,91.023,latin
1184,114.006,latin
1186,83.697,latin
1187,96.006,latin
1189,110.039,latin
1190,108.564,latin
1191,94.003,latin
1204,125.009,latin
1206,165.364,latin
1208,125.082,latin
1209,130.08,latin
1210,109.909,latin
1211,149.938,latin
1213,112.004,latin
1214,113.077,latin
1216,133.456,latin
1217,164.011,latin
1218,90.999,latin
1222,127.95,latin
1223,100.103,latin
1226,133.98,latin
1227,145.947,latin
1234,83.997,latin
1235,161.982,latin
1236,119.588,latin
1237,97.297,latin
1238,100.024,latin
1239,82.19,latin
1240,93.743,latin
1241,83.287,latin
1242,156.104,latin
1243,130.046,latin
1244,105.01,latin
1245,155.843,latin
1246,143.908,latin
1247,123.934,latin
1248,155.467,latin
1249,98.078,latin
1250,99.16,latin
1251,139.687,latin
1252,92.533,latin
1253,88.052,latin
1254,82.226,latin
1255,131.865,latin
1256,130.018,latin
1271,95.989,latin
1272,172.023,latin
1273,173.975,latin
1274,84.003,latin
1275,168.004,latin
1276,173.97,latin
1277,167.845,latin
1278,186.003,latin
1279,81.963,latin
1280,142.132,latin
1281,126.423,latin
1282,110.127,latin
1283,124.961,latin
1284,135.427,latin
1285,144.933,latin
1286,119.935,latin
1287,130.942,latin
1288,98.024,latin
1290,96.029,latin
1291,92.024,latin
1294,101.995,latin
1295,171.953,latin
1296,95.999,latin
1297,100.022,latin
1298,94.981,latin
1299,83.718,latin
1300,79.187,latin
1301,111.824,latin
1302,105.129,latin
1305,92.008,latin
1306,93.029,latin
1307,174.044,latin
1308,96.998,latin
1309,128.871,latin
1310,95.487,latin
1313,120.101,latin
1314,117.517,latin
1329,172.03,latin
1335,92.016,latin
1336,159.919,latin
1339,95.032,latin
1355,172.07,latin
1356,127.994,latin
1357,91.998,latin
1358,96.027,latin
1359,96.415,latin
1360,94.015,latin
1361,92.004,latin
1362,89.921,latin
1363,95.02,latin
1364,170.058,latin
1365,139.968,latin
1385,149.962,latin
1386,92.009,latin
1387,180.1,latin
1388,89.805,latin
1389,159.952,latin
1390,92.995,latin
1391,92.006,latin
1392,156.006,latin
1393,79.993,latin
1394,190.313,latin
1395,109.987,latin
1396,173.976,latin
1397,149.994,latin
1398,110.005,latin
1399,170.088,latin
1447,183.984,latin
1462,191.954,latin
1463,90.017,latin
1471,179.864,latin
1472,198.075,latin
1473,93.95,latin
1478,96.989,latin
1489,96.995,latin
1491,93.222,latin
1604,121.857,latin
1605,123.027,latin
1606,144.973,latin
1617,108.006,latin
1621,97.529,latin
1622,92.029,latin
1623,178.34,latin
1624,122.998,latin
1625,122.002,latin
1626,128.007,latin
1627,149.981,latin
1628,108.003,latin
1629,110.071,latin
1630,99.946,latin
1631,98.09,latin
1632,119.703,latin
1633,97.964,latin
1634,105.021,latin
1643,106.941,latin
1644,94.34,latin
1645,94.057,latin
1646,81.999,latin
1647,128.991,latin
1648,128.034,latin
1655,165.864,latin
1656,119.988,latin
1663,167.964,latin
1664,115.07,latin
1665,121.931,latin
1666,90.025,latin
1667,164.247,latin
1668,110.001,latin
1669,125.005,latin
1670,126.015,latin
1671,220.252,latin
1672,87.032,latin
1673,97.988,latin
1677,180.044,latin
1678,192.1,latin
1679,99.975,latin
1680,118.992,latin
1681,130.073,latin
1682,177.943,latin
1683,92.988,latin
1684,101.991,latin
1685,91.011,latin
1686,99.027,latin
1687,119.988,latin
1688,140.045,latin
1689,129.842,latin
1692,132.06,latin
1693,94.976,latin
1694,125.321,latin
1695,127.012,latin
1696,117.976,latin
1697,95.011,latin
1698,92.99,latin
1699,147.293,latin
1703,145.061,latin
1704,128.0,latin
1705,132.962,latin
1706,161.895,latin
1707,125.001,latin
1708,99.996,latin
1709,100.04,latin
1710,127.963,latin
1711,96.006,latin
1712,150.131,latin
1713,126.765,latin
1714,137.945,latin
1715,123.014,latin
1716,99.923,latin
1717,100.016,latin
1718,160.338,latin
1719,97.975,latin
1720,134.002,latin
1721,139.95,latin
1722,107.032,latin
1723,116.991,latin
1724,113.401,latin
1725,115.065,latin
1726,200.042,latin
1727,124.98,latin
1728,97.019,latin
1729,122.007,latin
1730,104.07,latin
1731,140.032,latin
1732,120.027,latin
1741,124.083,latin
1749,103.963,latin
1750,133.037,latin
1751,93.993,latin
1752,122.006,latin
1753,110.118,latin
1754,132.014,latin
1755,104.989,latin
1756,101.988,latin
1758,111.998,latin
1759,159.658,latin
1760,171.956,latin
1761,104.942,latin
1762,95.754,latin
1763,125.99,latin
1764,95.957,latin
1766,103.085,latin
1767,156.031,latin
1768,170.285,latin
1769,120.053,latin
1770,99.963,latin
1786,146.06,latin
1787,116.997,latin
1788,119.984,latin
1789,126.952,latin
1799,151.941,latin
1800,154.009,latin
1801,178.029,latin
1825,103.023,latin
1826,167.96,latin
1827,171.9,latin
1828,119.965,latin
1829,175.943,latin
1830,149.807,latin
1832,95.007,latin
1833,125.045,latin
1834,149.94,latin
1835,130.821,latin
1836,158.157,latin
1842,103.036,latin
1843,88.083,latin
1844,167.921,latin
1845,77.003,latin
1846,111.938,latin
1857,138.078,latin
1858,77.595,latin
1859,146.025,latin
1863,110.012,latin
1864,153.936,latin
1865,73.72,latin
1866,97.986,latin
1867,130.02,latin
1868,88.011,latin
1869,125.913,latin
1870,180.045,latin
1871,77.064,latin
1872,87.907,latin
