,duration,playlist_genre
886,195,latin
887,145,latin
888,146,latin
889,186,latin
890,149,latin
891,218,latin
892,185,latin
893,217,latin
894,169,latin
895,235,latin
907,139,latin
908,205,latin
923,223,latin
931,227,latin
932,196,latin
933,228,latin
934,251,latin
935,170,latin
963,217,latin
964,188,latin
965,240,latin
966,193,latin
967,193,latin
968,193,latin
969,352,latin
970,192,latin
979,215,latin
980,200,latin
981,186,latin
982,291,latin
983,227,latin
984,263,latin
985,149,latin
986,185,latin
987,512,latin
988,183,latin
996,399,latin
997,227,latin
998,186,latin
999,223,latin
1001,250,latin
1002,234,latin
1013,209,latin
1014,156,latin
1018,159,latin
1045,221,latin
1046,213,latin
1047,215,latin
1068,190,latin
1069,262,latin
1085,238,latin
1086,184,latin
1087,185,latin
1101,169,latin
1102,213,latin
1103,225,latin
1113,231,latin
1114,330,latin
1122,252,latin
1126,157,latin
1127,196,latin
1128,188,latin
1133,199,latin
1134,204,latin
1135,198,latin
1136,186,latin
1149,222,latin
1150,254,latin
1151,231,latin
1160,201,latin
1173,219,latin
1174,180,latin
1175,186,latin
1177,185,latin
1178,204,latin
1180,234,latin
1181,209,latin
1182,164,latin
1183,224,latin
1184,217,latin
1186,225,latin
1187,195,latin
1189,207,latin
1190,298,latin
1191,231,latin
1204,216,latin
1206,216,latin
1208,230,latin
1209,262,latin
1210,184,latin
1211,205,latin
1213,241,latin
1214,141,latin
1216,263,latin
1217,205,latin
1218,229,latin
1222,227,latin
1223,218,latin
1226,321,latin
1227,159,latin
1234,211,latin
1235,202,latin
1236,247,latin
1237,232,latin
1238,222,latin
1239,249,latin
1240,283,latin
1241,208,latin
1242,230,latin
1243,303,latin
1244,66,latin
1245,205,latin
1246,242,latin
1247,218,latin
1248,238,latin
1249,207,latin
1250,278,latin
1251,228,latin
1252,301,latin
1253,314,latin
1254,246,latin
1255,243,latin
1256,233,latin
1271,200,latin
1272,217,latin
1273,189,latin
1274,235,latin
1275,221,latin
1276,201,latin
1277,187,latin
1278,154,latin
1279,187,latin
1280,288,latin
1281,215,latin
1282,255,latin
1283,237,latin
1284,278,latin
1285,242,latin
1286,227,latin
1287,212,latin
1288,200,latin
1290,212,latin
1291,163,latin
1294,161,latin
1295,294,latin
1296,165,latin
1297,216,latin
1298,242,latin
1299,193,latin
1300,274,latin
1301,271,latin
1302,66,latin
1305,266,latin
1306,252,latin
1307,213,latin
1308,219,latin
1309,240,latin
1310,176,latin
1313,254,latin
1314,262,latin
1329,195,latin
1335,184,latin
1336,210,latin
1339,166,latin
1355,230,latin
1356,232,latin
1357,213,latin
1358,258,latin
1359,202,latin
1360,210,latin
1361,211,latin
1362,177,latin
1363,181,latin
1364,236,latin
1365,292,latin
1385,245,latin
1386,263,latin
1387,219,latin
1388,261,latin
1389,243,latin
1390,240,latin
1391,309,latin
1392,284,latin
1393,185,latin
1394,245,latin
1395,245,latin
1396,301,latin
1397,195,latin
1398,315,latin
1399,229,latin
1447,227,latin
1462,217,latin
1463,228,latin
1471,204,latin
1472,184,latin
1473,219,latin
1478,202,latin
1489,214,latin
1491,182,latin
1604,165,latin
1605,193,latin
1606,194,latin
1617,170,latin
1621,208,latin
1622,211,latin
1623,213,latin
1624,401,latin
1625,239,latin
1626,154,latin
1627,195,latin
1628,203,latin
1629,198,latin
1630,170,latin
1631,168,latin
1632,211,latin
1633,152,latin
1634,170,latin
1643,170,latin
1644,269,latin
1645,197,latin
1646,340,latin
1647,201,latin
1648,236,latin
1655,164,latin
1656,184,latin
1663,306,latin
1664,214,latin
1665,207,latin
1666,234,latin
1667,167,latin
1668,200,latin
1669,203,latin
1670,188,latin
1671,271,latin
1672,228,latin
1673,216,latin
1677,222,latin
1678,184,latin
1679,194,latin
1680,222,latin
1681,250,latin
1682,192,latin
1683,166,latin
1684,214,latin
1685,208,latin
1686,250,latin
1687,222,latin
1688,215,latin
1689,209,latin
1692,166,latin
1693,295,latin
1694,253,latin
1695,277,latin
1696,156,latin
1697,184,latin
1698,212,latin
1699,235,latin
1703,209,latin
1704,177,latin
1705,231,latin
1706,236,latin
1707,174,latin
1708,293,latin
1709,263,latin
1710,166,latin
1711,240,latin
1712,284,latin
1713,204,latin
1714,230,latin
1715,267,latin
1716,219,latin
1717,213,latin
1718,281,latin
1719,181,latin
1720,176,latin
1721,225,latin
1722,217,latin
1723,127,latin
1724,150,latin
1725,198,latin
1726,159,latin
1727,200,latin
1728,254,latin
1729,180,latin
1730,162,latin
1731,209,latin
1732,198,latin
1741,199,latin
1749,211,latin
1750,206,latin
1751,173,latin
1752,344,latin
1753,195,latin
1754,258,latin
1755,215,latin
1756,215,latin
1758,207,latin
1759,161,latin
1760,178,latin
1761,226,latin
1762,231,latin
1763,194,latin
1764,211,latin
1766,209,latin
1767,172,latin
1768,205,latin
1769,186,latin
1770,206,latin
1786,214,latin
1787,208,latin
1788,212,latin
1789,233,latin
1799,203,latin
1800,217,latin
1801,252,latin
1825,201,latin
1826,231,latin
1827,241,latin
1828,255,latin
1829,178,latin
1830,158,latin
1832,162,latin
1833,175,latin
1834,227,latin
1835,265,latin
1836,238,latin
1842,201,latin
1843,217,latin
1844,193,latin
1845,203,latin
1846,230,latin
1857,172,latin
1858,180,latin
1859,194,latin
1863,264,latin
1864,206,latin
1865,184,latin
1866,189,latin
1867,261,latin
1868,200,latin
1869,218,latin
1870,220,latin
1871,229,latin
1872,177,latin
1873,232,latin
1877,303,latin
1879,191,latin
1880,211,latin
1881,224,latin
1882,265,latin
1883,217,latin
1884,158,latin
1885,206,latin
1886,166,latin
1887,206,latin
1888,205,latin
1889,167,latin
1907,186,latin
1908,217,latin
1909,207,latin
1910,184,latin
1911,266,latin
1912,194,latin
1913,227,latin
1914,248,latin
1915,195,latin
1916,274,latin
1917,199,latin
1918,258,latin
1919,196,latin
1920,220,latin
1921,207,latin
1922,197,latin
1923,202,latin
1924,225,latin
1925,198,latin
1926,194,latin
1927,208,latin
1929,177,latin
1945,228,latin
1946,170,latin
1947,211,latin
1948,219,latin
2069,206,latin
2078,181,latin
2079,220,latin
2080,241,latin
2081,176,latin
2082,221,latin
2083,160,latin
2084,170,latin
2085,220,latin
2086,207,latin
2087,197,latin
2088,190,latin
2089,185,latin
2090,213,latin
2091,220,latin
2092,231,latin
2093,180,latin
2094,227,latin
2095,203,latin
2096,242,latin
2097,171,latin
2098,201,latin
2099,194,latin
2100,179,latin
2101,150,latin
2102,159,latin
2103,209,latin
2104,191,latin
2105,153,latin
2106,214,latin
2107,215,latin
2108,205,latin
2109,180,latin
2110,155,latin
2111,268,latin
2112,250,latin
2113,184,latin
2128,182,latin
2129,183,latin
2194,245,latin
2195,215,latin
2217,146,latin
2218,208,latin
2219,168,latin
2220,135,latin
2230,152,latin
2231,150,latin
2273,258,latin
2284,233,latin
2285,272,latin
2287,259,latin
2288,239,latin
2289,191,latin
2290,219,latin
2291,198,latin
2292,229,latin
2293,183,latin
2294,193,latin
2295,223,latin
2296,184,latin
2297,157,latin
2298,162,latin
2299,170,latin
2300,205,latin
2301,215,latin
2302,158,latin
2303,231,latin
2304,174,latin
2315,187,latin
2316,185,latin
2317,173,latin
2346,160,latin
2347,195,latin
2354,171,latin
2355,195,latin
2637,179,latin
2823,153,latin
3027,187,latin
3038,197,latin
3075,227,latin
3096,227,latin
3097,231,latin
3098,202,latin
3099,241,latin
3100,220,latin
3101,202,latin
3102,212,latin
3103,266,latin
3104,201,latin
3105,227,latin
3106,306,latin
3108,263,latin
3109,253,latin
3110,218,latin
3111,224,latin
3112,215,latin
3113,229,latin
3117,233,latin
3123,211,latin
3124,223,latin
3125,190,latin
3126,187,latin
3147,201,latin
3148,236,latin
3150,226,latin
3151,254,latin
3152,269,latin
3153,172,latin
3155,201,latin
3157,226,latin
3158,236,latin
3159,174,latin
3160,200,latin
3161,188,latin
3162,262,latin
3163,183,latin
3164,220,latin
3165,269,latin
3532,232,latin
3533,321,latin
3534,215,latin
3535,239,latin
3536,173,latin
3537,164,latin
3538,228,latin
3539,222,latin
3540,263,latin
3541,198,latin
3542,254,latin
3543,212,latin
3544,170,latin
3545,202,latin
3555,193,latin
3583,172,latin
3584,164,latin
3585,244,latin
3586,417,latin
3587,225,latin
3588,197,latin
3598,222,latin
3599,237,latin
3600,181,latin
3601,221,latin
3603,272,latin
3604,180,latin
3605,261,latin
3606,188,latin
3607,224,latin
3608,259,latin
3609,188,latin
3610,256,latin
3611,216,latin
3614,192,latin
3615,197,latin
3629,185,latin
3639,143,latin
3640,260,latin
3641,108,latin
3644,188,latin
3655,274,latin
3657,175,latin
3658,286,latin
3659,312,latin
3660,295,latin
3661,254,latin
3662,176,latin
3663,203,latin
3664,213,latin
3665,246,latin
3666,157,latin
3667,194,latin
3669,139,latin
3670,176,latin
3671,144,latin
3672,222,latin
3673,210,latin
3674,220,latin
3675,264,latin
3676,235,latin
3677,224,latin
3678,186,latin
3679,212,latin
3692,196,latin
3694,169,latin
3708,176,latin
3721,188,latin
3731,174,latin
3732,211,latin
3733,158,latin
3734,216,latin
3735,193,latin
3777,199,latin
3782,167,latin
3783,189,latin
3784,213,latin
3785,246,latin
3786,227,latin
3787,157,latin
3789,174,latin
3790,232,latin
3791,322,latin
3792,165,latin
3795,206,latin
3796,202,latin
3797,203,latin
3798,218,latin
3799,208,latin
3815,186,latin
3842,181,latin
3846,271,latin
3847,175,latin
3848,231,latin
3851,188,latin
3852,169,latin
3853,198,latin
3854,204,latin
3855,161,latin
4328,220,latin
4329,211,latin
4368,175,latin
4369,163,latin
4370,215,latin
4371,219,latin
4372,172,latin
4373,273,latin
4374,188,latin
4375,200,latin
4376,218,latin
4377,222,latin
4378,158,latin
4379,138,latin
4380,234,latin
4381,191,latin
4382,254,latin
4383,206,latin
4384,225,latin
4385,258,latin
4386,230,latin
4394,196,latin
4395,226,latin
4396,220,latin
4945,241,latin
4946,177,latin
4947,208,latin
4948,190,latin
4949,195,latin
4956,240,latin
4957,170,latin
4958,185,latin
4959,197,latin
4960,190,latin
4961,197,latin
4962,159,latin
4963,213,latin
4964,172,latin
4966,212,latin
4967,135,latin
4968,177,latin
4969,281,latin
4970,197,latin
4971,280,latin
4986,220,latin
4987,160,latin
4988,212,latin
4991,181,latin
5012,242,latin
5013,184,latin
5014,229,latin
5015,256,latin
5016,191,latin
5017,165,latin
5018,190,latin
5019,213,latin
5021,192,latin
5022,175,latin
5023,207,latin
5024,200,latin
5025,141,latin
5026,189,latin
5027,238,latin
5045,200,latin
5046,181,latin
5047,206,latin
5072,276,latin
5088,212,latin
5089,204,latin
5090,267,latin
5092,182,latin
5093,208,latin
5094,176,latin
5100,228,latin
5101,296,latin
5102,233,latin
5103,281,latin
5104,217,latin
5105,256,latin
5106,216,latin
5107,172,latin
5123,196,latin
5346,89,latin
5347,144,latin
5348,116,latin
5349,79,latin
5350,83,latin
5351,128,latin
5352,136,latin
5353,124,latin
5355,130,latin
5357,100,latin
5358,130,latin
5359,91,latin
5360,144,latin
5365,339,latin
5366,129,latin
5367,122,latin
5368,216,latin
5369,146,latin
5382,74,latin
5391,210,latin
5392,74,latin
5393,93,latin
5394,109,latin
5395,217,latin
5396,138,latin
5397,109,latin
5398,148,latin
5399,160,latin
5401,211,latin
5405,163,latin
5414,121,latin
5415,173,latin
5428,84,latin
5434,140,latin
5455,170,latin
5456,140,latin
5457,121,latin
5458,88,latin
5459,240,latin
5460,147,latin
5461,131,latin
5464,82,latin
5465,152,latin
5466,123,latin
5467,188,latin
5471,105,latin
5476,95,latin
5477,140,latin
5478,125,latin
5479,106,latin
5480,210,latin
5481,214,latin
5482,152,latin
5483,73,latin
5484,120,latin
5485,136,latin
5486,140,latin
5487,99,latin
5497,129,latin
5498,50,latin
5499,94,latin
5500,107,latin
5508,219,latin
5512,272,latin
5513,239,latin
5515,172,latin
5518,192,latin
5519,203,latin
5520,192,latin
5521,188,latin
5522,187,latin
5523,212,latin
5528,170,latin
5532,198,latin
5533,218,latin
5534,183,latin
5535,243,latin
5536,225,latin
5537,288,latin
5538,244,latin
5539,233,latin
5540,242,latin
5541,177,latin
5542,195,latin
5543,189,latin
5544,227,latin
5545,215,latin
5546,178,latin
5549,190,latin
5550,186,latin
5551,239,latin
5553,107,latin
5554,249,latin
5555,212,latin
5556,267,latin
5557,256,latin
5558,188,latin
5561,215,latin
5568,273,latin
5569,234,latin
5674,210,latin
5675,204,latin
5676,240,latin
5681,170,latin
5682,206,latin
5683,290,latin
5684,223,latin
5685,199,latin
5686,245,latin
5687,257,latin
5688,240,latin
5689,191,latin
5690,198,latin
5691,207,latin
5692,221,latin
5693,222,latin
5694,209,latin
5695,228,latin
5696,229,latin
5697,188,latin
5698,238,latin
5699,225,latin
5700,187,latin
5701,229,latin
5702,263,latin
5703,202,latin
5704,170,latin
5705,183,latin
5706,201,latin
5707,209,latin
5708,213,latin
5709,203,latin
5710,251,latin
5711,203,latin
5712,201,latin
5713,197,latin
5714,155,latin
5715,183,latin
5716,207,latin
5717,223,latin
5718,191,latin
5719,205,latin
5720,195,latin
5721,169,latin
5726,192,latin
5727,97,latin
5728,228,latin
5729,217,latin
6388,242,latin
6399,266,latin
6400,169,latin
6401,203,latin
6499,174,latin
6500,228,latin
6501,208,latin
6502,290,latin
6503,209,latin
6504,180,latin
6505,207,latin
6538,210,latin
6539,200,latin
6544,170,latin
6545,220,latin
6546,227,latin
6547,269,latin
6548,261,latin
6549,198,latin
6550,172,latin
6551,213,latin
6552,181,latin
6553,190,latin
6554,308,latin
6555,195,latin
6556,329,latin
6557,209,latin
6558,201,latin
6559,203,latin
6560,261,latin
6561,216,latin
6566,167,latin
6567,208,latin
6568,179,latin
6569,185,latin
6570,209,latin
6571,172,latin
6572,213,latin
6573,183,latin
6578,288,latin
6579,198,latin
6581,206,latin
6582,284,latin
6583,227,latin
6584,215,latin
6585,195,latin
6586,184,latin
6587,201,latin
6658,339,latin
6662,322,latin
6682,177,latin
6683,145,latin
6730,227,latin
6731,225,latin
6732,162,latin
6733,233,latin
6734,171,latin
6735,200,latin
6736,274,latin
6737,215,latin
6738,216,latin
6739,216,latin
6740,171,latin
6741,211,latin
6742,211,latin
6756,219,latin
6757,249,latin
6758,227,latin
6759,195,latin
6760,217,latin
6761,163,latin
6930,201,latin
6931,216,latin
6932,150,latin
6933,226,latin
6934,173,latin
6935,195,latin
6940,202,latin
6941,204,latin
6942,187,latin
6943,227,latin
6944,204,latin
6945,221,latin
6946,220,latin
6947,214,latin
6948,216,latin
6949,235,latin
6950,192,latin
6951,290,latin
6952,168,latin
6953,274,latin
6954,207,latin
6955,226,latin
6956,184,latin
6957,188,latin
6958,153,latin
6959,208,latin
6960,179,latin
6961,221,latin
6962,188,latin
6963,217,latin
6964,236,latin
6967,208,latin
6968,240,latin
6969,246,latin
6970,192,latin
6971,310,latin
6972,205,latin
6973,242,latin
6974,233,latin
6975,246,latin
6976,239,latin
6977,195,latin
6978,256,latin
6979,277,latin
6980,157,latin
7080,157,latin
7081,140,latin
7082,255,latin
7083,216,latin
7084,233,latin
7085,203,latin
7086,387,latin
7087,220,latin
7088,230,latin
7089,235,latin
7090,165,latin
7091,206,latin
7092,204,latin
7093,166,latin
7094,206,latin
7095,288,latin
7097,199,latin
7098,160,latin
7099,229,latin
7100,321,latin
7101,180,latin
7102,211,latin
7103,277,latin
7104,165,latin
7105,242,latin
7107,175,latin
7108,156,latin
7109,192,latin
7113,202,latin
7114,245,latin
7115,152,latin
7116,174,latin
7117,229,latin
7121,232,latin
7133,212,latin
7134,177,latin
7138,160,latin
7139,230,latin
7140,238,latin
7141,161,latin
7142,266,latin
7154,158,latin
7155,177,latin
7172,186,latin
7173,178,latin
7174,157,latin
7200,263,latin
7217,259,latin
7219,188,latin
7220,150,latin
7230,238,latin
7231,190,latin
7232,251,latin
7239,167,latin
7240,270,latin
7241,161,latin
7242,187,latin
7243,321,latin
7247,173,latin
7248,221,latin
7249,154,latin
7257,224,latin
7258,250,latin
7259,174,latin
7260,198,latin
7261,155,latin
7262,171,latin
7263,148,latin
7265,150,latin
7266,229,latin
7290,235,latin
7291,244,latin
7292,225,latin
7298,238,latin
7299,177,latin
7300,138,latin
7301,173,latin
7302,197,latin
7303,175,latin
7304,186,latin
7305,160,latin
7306,211,latin
7307,184,latin
7308,206,latin
7309,188,latin
7310,178,latin
7311,189,latin
7629,240,latin
7633,216,latin
7636,225,latin
7637,196,latin
7638,210,latin
7639,251,latin
7640,274,latin
7641,312,latin
7642,218,latin
7643,229,latin
7644,218,latin
7656,218,latin
7657,184,latin
7658,210,latin
7659,191,latin
7660,230,latin
7661,206,latin
7662,212,latin
7663,210,latin
7664,171,latin
7665,217,latin
7666,247,latin
7667,237,latin
7681,222,latin
7682,198,latin
7683,228,latin
7684,194,latin
7685,220,latin
7686,265,latin
7687,235,latin
7688,192,latin
7689,200,latin
7690,230,latin
7691,235,latin
7692,187,latin
7693,187,latin
7699,239,latin
7700,217,latin
7701,213,latin
7702,340,latin
7703,228,latin
7704,205,latin
7705,204,latin
7706,183,latin
7707,245,latin
7708,221,latin
7709,227,latin
7710,316,latin
7711,201,latin
7712,190,latin
7713,176,latin
7714,201,latin
7715,191,latin
7716,181,latin
7717,188,latin
7718,176,latin
7719,193,latin
7720,244,latin
7721,215,latin
7722,187,latin
7723,189,latin
7724,205,latin
7725,236,latin
7726,188,latin
7744,190,latin
7745,171,latin
7746,309,latin
7747,205,latin
7748,219,latin
7749,239,latin
7750,193,latin
7751,256,latin
7764,235,latin
7765,222,latin
7766,191,latin
7767,202,latin
7771,250,latin
7772,248,latin
7773,226,latin
7774,174,latin
7775,183,latin
7776,225,latin
7777,186,latin
7778,211,latin
7779,225,latin
7780,218,latin
7781,251,latin
7782,213,latin
7783,228,latin
7784,293,latin
7785,224,latin
7786,193,latin
7787,169,latin
7788,197,latin
7789,284,latin
7790,208,latin
7791,210,latin
7792,299,latin
7793,184,latin
7794,182,latin
7795,303,latin
7796,517,latin
7797,412,latin
7798,163,latin
7799,237,latin
7800,208,latin
7801,221,latin
7802,264,latin
7803,201,latin
7804,239,latin
7805,235,latin
7806,190,latin
7807,181,latin
7808,325,latin
7809,236,latin
7810,170,latin
7811,159,latin
7846,188,latin
7847,300,latin
7848,327,latin
7849,357,latin
7850,334,latin
7851,221,latin
7852,226,latin
7853,296,latin
7854,199,latin
7855,233,latin
7856,315,latin
7857,208,latin
7858,244,latin
7859,228,latin
7860,241,latin
7861,179,latin
7862,187,latin
7863,190,latin
7864,221,latin
7865,234,latin
7866,275,latin
7867,230,latin
7868,243,latin
7899,305,latin
7900,261,latin
7901,226,latin
7902,310,latin
7903,245,latin
7904,269,latin
7905,181,latin
7906,172,latin
7907,174,latin
7908,217,latin
7909,210,latin
7910,219,latin
7911,196,latin
7912,187,latin
7914,242,latin
7915,266,latin
7916,182,latin
7918,229,latin
7919,215,latin
7920,171,latin
7921,214,latin
7922,212,latin
7923,107,latin
7924,226,latin
7925,174,latin
7926,254,latin
7927,204,latin
7928,227,latin
7929,257,latin
7930,271,latin
7931,373,latin
7932,178,latin
7933,225,latin
7934,172,latin
7935,210,latin
7936,183,latin
7937,256,latin
7938,299,latin
7939,195,latin
7941,263,latin
7949,150,latin
7963,168,latin
7977,210,latin
7978,233,latin
7979,211,latin
7981,249,latin
7982,254,latin
7983,289,latin
7984,233,latin
7985,218,latin
7986,231,latin
7988,237,latin
7989,229,latin
7990,187,latin
7991,303,latin
7992,174,latin
7993,204,latin
7997,234,latin
7998,237,latin
7999,231,latin
8000,216,latin
8001,208,latin
8002,206,latin
8003,250,latin
8004,264,latin
8009,250,latin
8013,217,latin
8014,227,latin
8015,210,latin
8016,276,latin
8017,247,latin
8018,274,latin
8019,174,latin
8020,130,latin
8021,195,latin
8022,239,latin
8023,247,latin
8024,237,latin
8025,240,latin
8026,213,latin
8027,189,latin
8028,257,latin
8029,252,latin
8030,453,latin
8031,192,latin
8032,229,latin
8033,206,latin
8034,246,latin
8037,189,latin
8038,180,latin
8039,190,latin
8040,205,latin
8041,258,latin
8042,214,latin
8043,179,latin
8044,187,latin
8045,207,latin
8046,158,latin
8048,202,latin
8049,264,latin
8050,257,latin
8053,243,latin
8054,317,latin
8055,218,latin
8056,208,latin
8057,184,latin
8058,205,latin
8059,198,latin
8060,180,latin
8061,171,latin
8110,218,latin
8261,226,latin
8262,207,latin
8263,202,latin
8264,187,latin
8265,179,latin
8266,155,latin
8267,158,latin
8268,256,latin
8269,219,latin
8271,226,latin
8272,204,latin
8273,178,latin
8274,193,latin
8287,224,latin
8290,178,latin
8291,180,latin
8292,201,latin
8293,158,latin
8294,195,latin
8297,223,latin
8298,180,latin
8299,267,latin
8300,164,latin
8301,184,latin
8304,219,latin
8305,182,latin
8306,185,latin
8307,158,latin
8308,222,latin
8309,206,latin
8310,203,latin
8311,204,latin
8312,197,latin
8313,200,latin
8314,198,latin
8315,210,latin
8316,173,latin
8320,215,latin
8321,215,latin
8322,203,latin
8323,198,latin
8324,229,latin
8325,219,latin
8326,217,latin
8327,121,latin
8339,235,latin
8393,250,latin
8394,200,latin
8395,221,latin
8396,216,latin
8397,241,latin
8398,147,latin
8405,135,latin
8456,199,latin
8457,265,latin
8458,192,latin
8459,220,latin
8465,210,latin
8466,229,latin
8467,413,latin
8468,160,latin
8469,175,latin
8470,188,latin
8471,217,latin
8472,219,latin
8473,231,latin
8474,176,latin
8475,196,latin
8483,252,latin
8484,176,latin
8485,245,latin
8486,250,latin
8487,200,latin
8488,201,latin
8489,201,latin
8490,188,latin
8491,215,latin
8492,188,latin
8493,203,latin
8494,259,latin
8495,199,latin
8496,198,latin
8497,227,latin
8498,237,latin
8499,216,latin
8501,221,latin
8502,222,latin
8503,210,latin
8504,169,latin
8505,209,latin
8506,206,latin
8509,198,latin
8510,184,latin
8511,229,latin
8512,221,latin
8513,222,latin
8514,173,latin
8515,160,latin
8516,166,latin
8519,231,latin
8520,195,latin
8521,230,latin
8522,266,latin
8523,257,latin
8524,221,latin
8525,195,latin
8526,307,latin
8527,244,latin
8528,252,latin
8529,205,latin
8530,210,latin
8531,195,latin
8532,247,latin
8534,175,latin
8535,223,latin
8536,175,latin
8537,228,latin
8538,183,latin
8539,150,latin
8540,207,latin
8541,218,latin
8542,233,latin
8543,182,latin
8544,287,latin
8545,202,latin
8546,332,latin
8547,279,latin
8548,221,latin
8549,249,latin
8550,195,latin
8551,304,latin
8552,188,latin
8553,360,latin
8554,201,latin
8555,219,latin
8556,203,latin
8561,251,latin
8562,157,latin
8563,185,latin
8564,213,latin
8565,202,latin
8566,163,latin
8567,164,latin
8568,200,latin
8569,206,latin
8570,171,latin
8571,204,latin
8572,464,latin
8573,173,latin
8574,225,latin
8575,265,latin
8576,199,latin
8577,220,latin
8578,218,latin
8579,175,latin
8580,266,latin
8581,219,latin
8582,252,latin
8583,264,latin
8584,199,latin
8585,181,latin
8586,305,latin
8587,286,latin
8588,241,latin
8589,198,latin
8590,222,latin
8591,215,latin
8592,258,latin
8593,277,latin
8594,273,latin
8598,254,latin
8599,377,latin
8600,190,latin
8601,205,latin
8602,225,latin
8603,258,latin
8671,160,latin
8672,205,latin
8673,155,latin
8674,145,latin
8678,130,latin
8686,123,latin
8687,188,latin
8688,157,latin
8689,149,latin
8690,207,latin
8691,161,latin
8692,171,latin
8693,150,latin
8694,113,latin
8695,218,latin
8696,172,latin
8697,160,latin
8698,181,latin
8699,149,latin
8700,193,latin
8701,154,latin
8702,194,latin
8703,238,latin
8704,175,latin
8705,230,latin
8706,183,latin
8707,173,latin
8708,222,latin
8709,171,latin
8710,195,latin
8711,169,latin
8712,162,latin
8713,191,latin
8714,156,latin
8715,126,latin
8716,233,latin
8717,195,latin
8718,186,latin
8719,174,latin
8720,174,latin
8721,158,latin
8722,134,latin
8723,217,latin
8724,178,latin
8725,135,latin
8726,167,latin
8727,223,latin
8728,144,latin
8729,156,latin
8730,209,latin
8731,181,latin
8732,196,latin
8733,138,latin
8734,198,latin
8735,174,latin
8736,168,latin
8737,184,latin
8738,192,latin
8739,166,latin
8740,185,latin
8744,157,latin
8745,153,latin
8746,137,latin
8747,171,latin
8748,204,latin
8749,196,latin
8750,218,latin
8751,177,latin
8752,245,latin
8762,168,latin
8763,210,latin
8764,195,latin
8765,189,latin
8766,194,latin
8767,198,latin
9237,264,latin
9258,184,latin
9262,231,latin
9263,255,latin
9266,238,latin
9267,212,latin
9268,220,latin
9269,215,latin
9270,183,latin
9271,215,latin
9272,281,latin
9273,261,latin
9274,206,latin
9275,207,latin
9276,187,latin
9277,221,latin
9278,180,latin
9279,263,latin
9280,243,latin
9290,186,latin
9291,237,latin
9292,195,latin
9293,201,latin
9294,216,latin
9295,213,latin
9296,234,latin
9297,226,latin
9298,206,latin
9299,238,latin
9300,226,latin
9301,235,latin
9305,209,latin
9306,240,latin
9307,219,latin
9308,205,latin
9309,193,latin
9310,247,latin
9316,208,latin
9317,196,latin
9318,274,latin
9319,235,latin
9320,211,latin
9321,209,latin
9322,232,latin
9323,208,latin
9324,252,latin
9325,206,latin
9326,195,latin
9327,209,latin
9328,229,latin
9329,198,latin
10688,194,latin
10705,182,latin
10706,176,latin
10707,186,latin
10708,209,latin
10709,166,latin
10710,200,latin
10711,248,latin
10712,183,latin
10713,180,latin
10714,168,latin
10715,195,latin
10716,172,latin
10717,195,latin
10718,201,latin
10719,164,latin
10720,172,latin
10721,187,latin
10722,206,latin
10723,218,latin
10724,196,latin
10725,164,latin
10726,198,latin
10727,148,latin
10728,174,latin
10729,176,latin
10730,185,latin
10731,300,latin
10732,179,latin
10733,172,latin
10734,189,latin
10735,153,latin
10736,235,latin
10737,206,latin
10738,194,latin
10739,227,latin
10740,201,latin
10741,182,latin
10742,181,latin
10743,207,latin
10744,226,latin
10745,168,latin
10746,245,latin
10747,221,latin
10748,207,latin
10749,182,latin
10750,220,latin
10751,189,latin
10752,200,latin
10753,172,latin
10754,197,latin
10755,185,latin
10756,169,latin
10757,319,latin
10758,170,latin
10759,208,latin
10760,194,latin
10761,183,latin
10762,322,latin
10763,184,latin
10764,187,latin
10957,167,latin
10958,188,latin
10959,214,latin
10960,180,latin
10961,166,latin
10962,163,latin
10963,191,latin
10964,153,latin
10975,184,latin
10976,180,latin
10977,159,latin
10978,158,latin
10979,158,latin
10980,191,latin
10981,220,latin
10982,192,latin
10983,204,latin
10984,169,latin
11052,160,latin
11053,166,latin
11054,184,latin
11055,178,latin
11056,190,latin
11057,182,latin
11058,175,latin
11059,197,latin
11069,195,latin
11070,165,latin
11071,167,latin
11072,184,latin
11073,165,latin
11074,220,latin
11075,210,latin
11076,173,latin
11077,171,latin
11078,172,latin
11079,195,latin
11080,199,latin
11081,187,latin
11082,179,latin
11083,139,latin
11084,173,latin
11085,183,latin
11086,160,latin
11087,226,latin
11088,165,latin
11089,165,latin
11090,162,latin
11091,233,latin
11092,186,latin
11093,159,latin
11094,184,latin
11095,210,latin
11096,172,latin
11097,186,latin
11443,234,latin
11786,393,latin
11799,397,latin
11801,304,latin
11802,371,latin
11803,218,latin
11804,324,latin
11805,317,latin
11806,404,latin
11807,298,latin
11808,410,latin
11809,295,latin
11810,241,latin
11811,503,latin
11812,216,latin
11813,249,latin
11814,264,latin
11815,234,latin
11816,240,latin
11817,198,latin
11818,250,latin
11819,233,latin
11820,338,latin
11821,464,latin
11822,295,latin
11823,283,latin
11824,232,latin
11825,232,latin
11826,299,latin
11827,425,latin
11828,480,latin
11829,206,latin
11830,375,latin
11831,275,latin
11832,218,latin
11833,389,latin
11834,360,latin
11835,222,latin
11836,242,latin
11837,250,latin
11838,257,latin
11839,422,latin
11840,427,latin
11841,292,latin
11842,372,latin
11843,215,latin
11844,303,latin
11845,280,latin
11846,241,latin
11847,268,latin
11848,246,latin
